character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
리부트반짝,2023-02-20T15:19:26+09:00,수상한 큐브,이벤트 적용되지 않음,망토,100,블랙 케이프,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': 'INT : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:19:24+09:00,수상한 큐브,이벤트 적용되지 않음,망토,100,블랙 케이프,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +100', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:19:22+09:00,수상한 큐브,이벤트 적용되지 않음,망토,100,블랙 케이프,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '방어력 : +100', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:19:21+09:00,수상한 큐브,이벤트 적용되지 않음,망토,100,블랙 케이프,에픽,노멀,"[{'value': '피격 시 20% 확률로 32의 데미지 무시', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:19:19+09:00,수상한 큐브,이벤트 적용되지 않음,망토,100,블랙 케이프,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +100', 'grade': '레어'}]",[],"[{'value': '피격 시 20% 확률로 32의 데미지 무시', 'grade': '에픽'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:19:15+09:00,수상한 큐브,이벤트 적용되지 않음,망토,100,블랙 케이프,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '방어력 : +100', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:57+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,백금의 서 <블랙>,에픽,노멀,"[{'value': '피격 시 20% 확률로 32의 데미지 무시', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '마력 : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:55+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,백금의 서 <블랙>,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': '피격 시 20% 확률로 32의 데미지 무시', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:53+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,백금의 서 <블랙>,에픽,노멀,"[{'value': '피격 시 30% 확률로 43의 데미지 무시', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:52+09:00,수상한 큐브,이벤트 적용되지 않음,보조무기,100,백금의 서 <블랙>,에픽,노멀,"[{'value': '몬스터 방어율 무시 : +15%', 'grade': '에픽'}, {'value': '공격 시 10% 확률로 2레벨 암흑효과 적용', 'grade': '레어'}]",[],"[{'value': '피격 시 30% 확률로 43의 데미지 무시', 'grade': '에픽'}, {'value': 'INT : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:36+09:00,수상한 큐브,이벤트 적용되지 않음,엠블렘,100,골드 메이플리프 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '데미지 : +6%', 'grade': '에픽'}, {'value': '공격력 : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:34+09:00,수상한 큐브,이벤트 적용되지 않음,엠블렘,100,골드 메이플리프 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:32+09:00,수상한 큐브,이벤트 적용되지 않음,엠블렘,100,골드 메이플리프 엠블렘,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[],"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:30+09:00,수상한 큐브,이벤트 적용되지 않음,엠블렘,100,골드 메이플리프 엠블렘,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '공격 시 5% 확률로 2레벨 기절효과 적용', 'grade': '레어'}]",[]
리부트반짝,2023-02-20T15:18:28+09:00,수상한 큐브,이벤트 적용되지 않음,엠블렘,100,골드 메이플리프 엠블렘,에픽,노멀,"[{'value': '공격 시 3% 확률로 47의 MP 회복', 'grade': '에픽'}, {'value': '최대 HP : +100', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '최대 MP : +100', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:50+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'LUK : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:49+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +110', 'grade': '레어'}, {'value': '최대 HP : +110', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'STR : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:47+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '최대 MP : +110', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +110', 'grade': '레어'}, {'value': '최대 HP : +110', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:45+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': 'DEX : +12', 'grade': '레어'}, {'value': '최대 MP : +110', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:44+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[],"[{'value': 'STR : +6%', 'grade': '에픽'}, {'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'STR : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:42+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': '최대 HP : +3%', 'grade': '레어'}, {'value': '올스탯 : +5', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:40+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +110', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:38+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[],"[{'value': '최대 HP : +6%', 'grade': '에픽'}, {'value': '최대 MP : +110', 'grade': '레어'}, {'value': 'LUK : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:37+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[],"[{'value': '최대 MP : +6%', 'grade': '에픽'}, {'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'INT : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:35+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[],"[{'value': '올스탯 : +3%', 'grade': '에픽'}, {'value': 'STR : +12', 'grade': '레어'}, {'value': 'DEX : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:33+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 MP : +110', 'grade': '레어'}, {'value': '4초 당 22의 HP 회복', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 HP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:31+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[],"[{'value': '방어력 : +6%', 'grade': '에픽'}, {'value': '최대 MP : +110', 'grade': '레어'}, {'value': '4초 당 22의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:29+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'DEX : +12', 'grade': '레어'}]",[],"[{'value': 'DEX : +6%', 'grade': '에픽'}, {'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 MP : +3%', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:28+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': '4초 당 22의 HP 회복', 'grade': '레어'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'DEX : +12', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:26+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,에픽,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +6%', 'grade': '에픽'}, {'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': '4초 당 22의 HP 회복', 'grade': '레어'}]",[]
리부트반짝,2023-02-21T23:59:24+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:23+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:21+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[],"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:19+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:17+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:16+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': '최대 MP : +110', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:14+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +110', 'grade': '레어'}, {'value': '최대 HP : +55', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:12+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:10+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[],"[{'value': '4초 당 22의 MP 회복', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T23:59:08+09:00,수상한 큐브,이벤트 적용되지 않음,얼굴장식,110,응축된 힘의 결정석,레어,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': '방어력 : +55', 'grade': '노멀'}, {'value': '최대 MP : +55', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +55', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T19:37:44+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,매커네이터 펜던트,레어,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T19:37:42+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,매커네이터 펜던트,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T19:02:03+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,혼테일의 목걸이,레어,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'INT : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T19:02:01+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,혼테일의 목걸이,레어,노멀,"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T19:01:59+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,혼테일의 목걸이,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-21T19:01:58+09:00,수상한 큐브,이벤트 적용되지 않음,펜던트,120,혼테일의 목걸이,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
